county_name,state_name,date,AQI,Arithmetic Mean_NONOxNOy,Arithmetic Mean_VOCS,Arithmetic Mean_HAPS,Arithmetic Mean_RH_DP,Arithmetic Mean_PRESS,Arithmetic Mean_TEMP,Arithmetic Mean_WIND,Arithmetic Mean_81102,Arithmetic Mean_88101,Arithmetic Mean_42602,Arithmetic Mean_42101,Arithmetic Mean_42401,Arithmetic Mean_44201
Fresno,California,2010-01-02,1.7777777777777777,0.2406993229146905,16.213214031592326,-0.6251261347715665,1.5051489876410031,0.5931998241773648,-0.8391512676254238,0.034233483404488875,0.295275590551181,3.1200466200466206,-0.20384552175012288,0.7158867238399648,-0.42096956169316635,-0.9400020328763687
Fresno,California,2010-01-08,2.6666666666666665,1.072996062741351,1.1230343657458508,-0.2621804368636926,1.324713606505244,0.48020494099521194,-0.8786567625691043,-0.0012324163629808137,1.2598425196850391,3.904928391608391,0.37164126066119973,0.3223278485983038,-0.5717303640673115,-1.4169540447391396
Fresno,California,2010-01-14,0.4074074074074074,1.4538161792114865,16.017809989484604,-0.6253765913417582,1.4678851556878496,0.6513274548573657,-0.8609473988209125,-0.37011492897779225,-0.029527559055118103,1.0845820779220778,0.6188385926257598,0.5259538261841701,-0.5717303640673115,-1.1672280144781169
Fresno,California,2010-01-15,1.037037037037037,2.5351650300902904,24.951700909048263,-0.6234043158896899,1.160622000853827,0.4542151880449745,-0.714845170375595,-0.3024522493067182,0.7086614173228345,1.9351981538461538,0.8805314925359116,0.9809402331450067,-0.46095571487485176,-1.2006692632697447
Fresno,California,2010-01-20,-0.8148148148148148,-0.502784846661798,0.18053805186827582,-0.4848903863322661,0.7709861334801319,-0.5917093314078459,-0.7042876639638873,-0.5948160712892933,-0.7874015748031494,-1.0284715284715285,-0.5152088483092497,-0.36557297098567665,-0.5717303640673115,0.3442948622293734
Fresno,California,2010-01-26,0.0,0.36434337709652276,12.056031226940679,-0.6254186142562198,0.29897760063687,0.0923614562283269,-0.5786193299699124,-0.069857302576334,-0.295275590551181,0.2858807792207794,0.5356494304701405,-0.10130978373687276,-0.4919496501922625,-0.9734726934963096
Fresno,California,2010-02-01,0.48148148148148145,1.626684185026618,1.1689594495125624,-0.1321109082744375,0.7245697866281459,0.14811365702383744,-0.6256172414361137,-0.28725861174686257,0.44291338582677153,0.9482517482517484,0.6864081882830515,0.7925799763403585,-0.42611791675717087,-0.7781997221735631
Fresno,California,2010-02-07,-0.6666666666666666,-0.3964460665567331,8.219549557592693,-0.6213676053021139,1.3230792069907609,0.18332558037578078,-0.6746585488862901,0.595651560139013,-0.9448818897637793,-0.6940440559440559,-0.30965319198359653,-0.2413878655552137,-0.5717303640673115,-0.4526970574475004
Fresno,California,2010-02-13,0.6666666666666666,0.6457421138669939,1.146882944189487,-0.14831412910100494,0.9563246817792702,0.48737774392266553,-0.5561420477081459,-0.11534377034731283,0.7677165354330707,1.1713286713286712,0.34589273893893524,0.4570027286119093,0.04432265304463925,-0.569197309394412
Fresno,California,2010-02-19,1.2592592592592593,0.2511970139999349,16.49911046351292,-0.6238973847527071,1.4005487837471224,-0.0025616953698214314,-0.5135714710488293,-0.5562301449020878,0.8661417322834642,2.349393046953047,0.12794397641045333,0.19433068975607562,-0.5717303640673115,-0.8940117373379557
