county_name,state_name,date,AQI,Arithmetic Mean_NONOxNOy,Arithmetic Mean_VOCS,Arithmetic Mean_HAPS,Arithmetic Mean_RH_DP,Arithmetic Mean_PRESS,Arithmetic Mean_TEMP,Arithmetic Mean_WIND,Arithmetic Mean_81102,Arithmetic Mean_88101,Arithmetic Mean_42602,Arithmetic Mean_42101,Arithmetic Mean_42401,Arithmetic Mean_44201
Fresno,California,2017-01-01,0.3333333333333333,-0.2771024373985502,12.582334082352622,-0.600472416105272,0.7239456922054869,0.47629827436549405,-0.846566507978659,-0.5786304773901938,-0.5054945054945055,-0.022792156201582946,-0.24505643877836672,-0.34292608612709496,-0.39248018154265607,-0.5308697488520097
Fresno,California,2017-01-04,-1.0,-0.492881433541501,12.582334082352622,-0.6047644963914769,1.1768420182145418,0.5183512410221589,-0.4779677641914859,-0.7189896103164009,-1.1346153846153846,-1.081592739286387,-0.37942436195091006,-0.42309652373485307,-0.43514766209918804,-0.3005013720688304
Fresno,California,2017-01-07,0.047619047619047616,-0.36610272816844097,0.7702331808954148,-0.34559919660979294,1.1396377204639487,0.6843985503022025,-0.5343676614313666,-0.8570953220921923,-0.5934065934065933,0.10831783127960129,-0.2808039308020951,-0.14467871798375626,-0.4437882855944754,-0.7087503434671645
Fresno,California,2017-01-10,-0.9523809523809523,-0.24519871190205106,12.582334082352622,-0.6036914763199256,0.7359114573638875,0.5430882577815613,-0.44733132457945823,-0.756407587078614,-0.9038461538461539,-1.0779183382505997,-0.09522854031690245,-0.371400603693326,-0.2921369521867964,0.06822177799802333
Fresno,California,2017-01-13,0.0,-0.3821919668029245,4.81755321494968,-0.4245239498726605,1.2252909713846012,0.762713749647047,-0.9273313203838831,0.4195322476192542,-0.7142857142857142,-0.4561386378095872,-0.1771618464679874,-0.4147234695814961,-0.5085342678284597,-0.7516486423897877
Fresno,California,2017-01-16,1.5714285714285714,0.43778907042850884,13.777476142350366,-0.6041670193061813,0.44862685379241823,0.8036222116291805,-0.8812018497136137,-0.47977190879471554,0.4230769230769231,2.19277318129696,0.19242517771366033,-0.0493054550226824,-0.4124639602654794,-1.1373013739886468
Fresno,California,2017-01-19,-0.8095238095238095,-0.1139686974153744,0.6865816729755273,-0.30894435930842895,0.7122406752665578,0.3038900036823263,-0.5630592737454526,-0.4769194848504866,-0.7032967032967032,-0.7074442121886422,0.30470745909207436,-0.24339110046176726,-0.36459836687259556,0.145567983700758
Fresno,California,2017-01-22,-0.8095238095238095,-0.5754602951876164,12.582334082352622,-0.6028013573969342,1.0205454857612999,0.1954888110411548,-0.5924501415573872,-0.564077979720217,-1.2115384615384615,-1.1715558766084242,-0.5512789728927848,-0.5113667164107081,-0.45891046363679644,0.30989467406915905
Fresno,California,2017-01-31,2.761904761904762,2.2419021792393075,2.0975237742107526,0.22045308627861362,0.512280100376713,0.6456144126529308,-0.6005790695075615,-0.6201171372572244,2.10989010989011,4.518829981414202,1.4436855430678428,1.3297229441797904,-0.06750508844204665,-0.8177191260515496
Fresno,California,2017-02-03,-0.42857142857142855,-0.39140903574670083,12.582334082352622,-0.6042279863557012,0.9736042676754979,0.4931577482978084,-0.30402621793803886,-0.6591538865390328,-0.7307692307692307,-0.4436021092042402,-0.2004087980710206,-0.3020800495726657,-0.35629512507361205,-0.2412078405304454
Fresno,California,2017-02-06,-0.8571428571428571,-0.46241163227339366,12.582334082352622,-0.6048986239004207,1.1353111107046325,0.38912968989645047,-0.3878043132450863,-0.6938122345428657,-0.8791208791208791,-0.9284833960036487,-0.3045092767334075,-0.4095010217146496,-0.43514766209918804,-0.13040563322146406
Fresno,California,2017-02-09,-0.5238095238095238,0.11099297143750557,12.582334082352622,-0.6019478187036549,1.1644706176734625,0.5107166140715416,-0.18445233206706488,-0.5481518712652074,-0.46153846153846156,-0.5184475915645809,0.06096029239946646,-0.20104146794981934,-0.2921369521867964,-1.4522008695968667
Fresno,California,2017-02-12,0.38095238095238093,0.11937587307475907,5.08685853906504,-0.2808251018905209,0.7641695812152396,0.849599201128189,-0.5866812312554491,-0.29156314839694586,0.05494505494505502,0.3667958589951208,-0.007489844774458938,0.0286632562909527,-0.34117207749083667,-0.7239840871212713
Fresno,California,2017-02-15,1.2857142857142858,0.38504022786392655,1.2069132804979628,-0.19323034644951956,0.1049708572319193,0.6399602323957442,-0.2530019115826107,-0.8248414447860656,0.7692307692307693,1.747810473924481,0.7166222023318397,0.3542247032607828,-0.08355071844693114,-0.30954370762155153
Fresno,California,2017-02-18,-0.47619047619047616,-0.6066113009671968,12.582334082352622,-0.6048986239004207,0.35834761372437846,-0.2824512529970921,-0.38828734978825563,0.17967816316449417,-0.945054945054945,-1.236324081984991,-0.5640129822612043,-0.5758671044863894,-0.4113831214806709,0.5148574796249475
Fresno,California,2017-02-21,-0.6666666666666666,-0.5936471024330937,12.582334082352622,-0.60315496628415,0.10132026858594644,0.8641764065523333,-0.24017481177667444,0.009142501090938077,-0.8076923076923077,-0.957564020639287,-0.47134353614149765,-0.554376596217739,-0.4370597815583948,0.42395576982840427
Fresno,California,2017-02-24,0.047619047619047616,0.6366440671348084,1.1174635263099055,-0.10679639480357002,-0.12036126088437957,0.9017236855891433,-0.872876255686413,-0.2321795033021186,-0.04395604395604407,-0.3624329633021578,0.6762658889150457,0.10793532462835187,-0.3087669133770321,-0.44297575151815477
